pattern_id,feature,condition,support_count,support_pct,true_count,false_count,true_rate,false_rate,base_true_rate,lift_TRUE,lift_FALSE,purity,direction,z_score,approx_p_value,confidence,log_odds_ratio_vs_rest,abs_log_odds_ratio
"byte_length__quantile_(188.0,1163.0]__AND__char_entropy__gte_p90",byte_length + char_entropy,"(byte_length in quantile bin (188.0, 1163.0]) AND (char_entropy >= p90 (4.40987))",105,0.02142857142857143,63,42,0.6,0.4,0.2857142857142857,2.1,0.56,0.6,TRUE,7.128814768248646,1.0123686195520302e-12,0.9999999999989876,1.3515685992387525,1.3515685992387525
"raw_token_count__gte_p90__AND__repeated_token_count__quantile_(4.0,204.0]",raw_token_count + repeated_token_count,"(raw_token_count >= p90 (36)) AND (repeated_token_count in quantile bin (4.0, 204.0])",422,0.08612244897959184,242,180,0.5734597156398105,0.4265402843601896,0.2857142857142857,2.0071090047393367,0.5971563981042655,0.5734597156398105,TRUE,13.084667775900435,4.029179765267243e-39,1.0,1.3482602417129397,1.3482602417129397
"word_count__quantile_(31.0,222.0]__AND__compression_ratio__quantile_(0.0837,0.735]",word_count + compression_ratio,"(word_count in quantile bin (31.0, 222.0]) AND (compression_ratio in quantile bin (0.0837, 0.735])",677,0.13816326530612244,374,303,0.552437223042836,0.44756277695716395,0.2857142857142857,1.9335302806499262,0.6265878877400295,0.552437223042836,TRUE,15.362176113698911,2.9355338721667965e-53,1.0,1.3464244894517308,1.3464244894517308
"char_length__quantile_(188.0,1163.0]__AND__sentence_count__gte_p95",char_length + sentence_count,"(char_length in quantile bin (188.0, 1163.0]) AND (sentence_count >= p95 (4))",90,0.018367346938775512,54,36,0.6,0.4,0.2857142857142857,2.1,0.56,0.6,TRUE,6.6000000000000005,4.1115778187990477e-11,0.9999999999588842,1.345948129896535,1.345948129896535
"word_count__quantile_(31.0,222.0]__AND__sentence_count__gte_p95",word_count + sentence_count,"(word_count in quantile bin (31.0, 222.0]) AND (sentence_count >= p95 (4))",90,0.018367346938775512,54,36,0.6,0.4,0.2857142857142857,2.1,0.56,0.6,TRUE,6.6000000000000005,4.1115778187990477e-11,0.9999999999588842,1.345948129896535,1.345948129896535
"word_count__gte_p90__AND__repeated_token_count__quantile_(4.0,204.0]",word_count + repeated_token_count,"(word_count >= p90 (36)) AND (repeated_token_count in quantile bin (4.0, 204.0])",442,0.09020408163265306,252,190,0.5701357466063348,0.4298642533936652,0.2857142857142857,1.995475113122172,0.6018099547511312,0.5701357466063348,TRUE,13.23645042711611,5.404325149449001e-40,1.0,1.3404015463844068,1.3404015463844068
raw_token_count__gte_p90__AND__compression_ratio__lte_p10,raw_token_count + compression_ratio,(raw_token_count >= p90 (36)) AND (compression_ratio <= p10 (0.696058)),310,0.06326530612244897,180,130,0.5806451612903226,0.41935483870967744,0.2857142857142857,2.0322580645161294,0.5870967741935484,0.5806451612903226,TRUE,11.494739329713596,1.4020361767699707e-30,1.0,1.3401580414706664,1.3401580414706664
"char_entropy__quantile_(4.325,5.115]__AND__token_entropy__quantile_(4.437,4.685]",char_entropy + token_entropy,"(char_entropy in quantile bin (4.325, 5.115]) AND (token_entropy in quantile bin (4.437, 4.685])",202,0.04122448979591837,119,83,0.5891089108910891,0.41089108910891087,0.2857142857142857,2.0618811881188117,0.5752475247524752,0.5891089108910891,TRUE,9.545124721060173,1.3594392784927794e-21,1.0,1.3393477623087344,1.3393477623087344
byte_length__gte_p90__AND__repeated_token_count__gte_p90,byte_length + repeated_token_count,(byte_length >= p90 (221)) AND (repeated_token_count >= p90 (6)),327,0.06673469387755102,189,138,0.5779816513761468,0.42201834862385323,0.2857142857142857,2.022935779816514,0.5908256880733945,0.5779816513761468,TRUE,11.69909429569014,1.2882104986775467e-31,1.0,1.334344182548602,1.334344182548602
sentence_count__gte_p95__AND__char_entropy__gte_p90,sentence_count + char_entropy,(sentence_count >= p95 (4)) AND (char_entropy >= p90 (4.40987)),128,0.026122448979591838,76,52,0.59375,0.40625,0.2857142857142857,2.078125,0.56875,0.59375,TRUE,7.714434522374274,1.2151980118703091e-14,0.9999999999999879,1.3333818953941337,1.3333818953941337
word_count__gte_p95__AND__repeated_token_count__gte_p95,word_count + repeated_token_count,(word_count >= p95 (42)) AND (repeated_token_count >= p95 (9)),159,0.032448979591836735,94,65,0.5911949685534591,0.4088050314465409,0.2857142857142857,2.069182389937107,0.5723270440251572,0.5911949685534591,TRUE,8.526687663783825,1.505977736682957e-17,1.0,1.3333603613689542,1.3333603613689542
"char_length__gte_p95__AND__max_sentence_word_count__quantile_(26.0,219.0]",char_length + max_sentence_word_count,"(char_length >= p95 (254)) AND (max_sentence_word_count in quantile bin (26.0, 219.0])",175,0.03571428571428571,103,72,0.5885714285714285,0.4114285714285714,0.2857142857142857,2.06,0.576,0.5885714285714285,TRUE,8.868596281261201,7.407370362667589e-19,1.0,1.3276685625291702,1.3276685625291702
char_length__gte_p90__AND__repeated_token_types__gte_p90,char_length + repeated_token_types,(char_length >= p90 (220)) AND (repeated_token_types >= p90 (5)),274,0.05591836734693877,159,115,0.5802919708029197,0.4197080291970803,0.2857142857142857,2.031021897810219,0.5875912408759124,0.5802919708029197,TRUE,10.79377016859979,3.683610333415233e-27,1.0,1.3259546722405298,1.3259546722405298
word_count__gte_p95__AND__compression_ratio__lte_p10,word_count + compression_ratio,(word_count >= p95 (42)) AND (compression_ratio <= p10 (0.696058)),198,0.04040816326530612,116,82,0.5858585858585859,0.41414141414141414,0.2857142857142857,2.0505050505050506,0.5797979797979798,0.5858585858585859,TRUE,9.348904759490292,8.855998968257117e-21,1.0,1.3239253004690303,1.3239253004690303
word_count__gte_p90__AND__compression_ratio__lte_p10,word_count + compression_ratio,(word_count >= p90 (36)) AND (compression_ratio <= p10 (0.696058)),323,0.06591836734693877,186,137,0.5758513931888545,0.4241486068111455,0.2857142857142857,2.015479876160991,0.5938080495356037,0.5758513931888545,TRUE,11.542571626475704,8.048250176653418e-31,1.0,1.3234569510006775,1.3234569510006775
"raw_token_count__quantile_(30.2,222.0]__AND__compression_ratio__quantile_(0.0837,0.735]",raw_token_count + compression_ratio,"(raw_token_count in quantile bin (30.2, 222.0]) AND (compression_ratio in quantile bin (0.0837, 0.735])",706,0.14408163265306123,385,321,0.5453257790368272,0.4546742209631728,0.2857142857142857,1.9086402266288953,0.6365439093484418,0.5453257790368272,TRUE,15.269482052544367,1.2213933493473053e-52,1.0,1.3228864990127331,1.3228864990127331
raw_token_count__gte_p90__AND__repeated_token_count__gte_p90,raw_token_count + repeated_token_count,(raw_token_count >= p90 (36)) AND (repeated_token_count >= p90 (6)),362,0.07387755102040816,207,155,0.5718232044198895,0.4281767955801105,0.2857142857142857,2.0013812154696136,0.5994475138121547,0.5718232044198895,TRUE,12.049907727575924,1.941671673044042e-33,1.0,1.319211600495451,1.319211600495451
"byte_length__quantile_(188.0,1163.0]__AND__sentence_count__gte_p95",byte_length + sentence_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (sentence_count >= p95 (4))",91,0.018571428571428572,54,37,0.5934065934065934,0.4065934065934066,0.2857142857142857,2.076923076923077,0.5692307692307692,0.5934065934065934,TRUE,6.4973367324916,8.17543378293797e-11,0.9999999999182456,1.3186307739038394,1.3186307739038394
"token_entropy__quantile_(4.685,6.523]__AND__repeated_token_types__gte_p95",token_entropy + repeated_token_types,"(token_entropy in quantile bin (4.685, 6.523]) AND (repeated_token_types >= p95 (6))",181,0.03693877551020408,106,75,0.585635359116022,0.4143646408839779,0.2857142857142857,2.049723756906077,0.580110497237569,0.585635359116022,TRUE,8.9319093997231,4.1871834266054095e-19,1.0,1.3171352551458622,1.3171352551458622
"sentence_count__gte_p90__AND__char_length__quantile_(149.0,188.0]",sentence_count + char_length,"(sentence_count >= p90 (3)) AND (char_length in quantile bin (149.0, 188.0])",141,0.028775510204081634,83,58,0.5886524822695035,0.41134751773049644,0.2857142857142857,2.0602836879432624,0.575886524822695,0.5886524822695035,TRUE,7.962723437305046,1.6829333510038303e-15,0.9999999999999983,1.3162818278062915,1.3162818278062915
"sentence_count__quantile_(2.0,49.0]__AND__char_length__quantile_(149.0,188.0]",sentence_count + char_length,"(sentence_count in quantile bin (2.0, 49.0]) AND (char_length in quantile bin (149.0, 188.0])",141,0.028775510204081634,83,58,0.5886524822695035,0.41134751773049644,0.2857142857142857,2.0602836879432624,0.575886524822695,0.5886524822695035,TRUE,7.962723437305046,1.6829333510038303e-15,0.9999999999999983,1.3162818278062915,1.3162818278062915
char_length__gte_p90__AND__compression_ratio__lte_p10,char_length + compression_ratio,(char_length >= p90 (220)) AND (compression_ratio <= p10 (0.696058)),348,0.07102040816326531,199,149,0.5718390804597702,0.4281609195402299,0.2857142857142857,2.0014367816091956,0.5994252873563218,0.5718390804597702,TRUE,11.815256550592624,3.2555361529159034e-32,1.0,1.3143550741206658,1.3143550741206658
"char_entropy__quantile_(4.325,5.115]__AND__byte_length__quantile_(150.0,188.0]",char_entropy + byte_length,"(char_entropy in quantile bin (4.325, 5.115]) AND (byte_length in quantile bin (150.0, 188.0])",199,0.040612244897959185,116,83,0.5829145728643216,0.41708542713567837,0.2857142857142857,2.040201005025126,0.5839195979899497,0.5829145728643216,TRUE,9.28055188100796,1.6860297486855537e-20,1.0,1.3115843931971118,1.3115843931971118
"char_entropy__gte_p90__AND__byte_length__quantile_(150.0,188.0]",char_entropy + byte_length,"(char_entropy >= p90 (4.40987)) AND (byte_length in quantile bin (150.0, 188.0])",93,0.018979591836734692,55,38,0.5913978494623656,0.40860215053763443,0.2857142857142857,2.06989247311828,0.5720430107526882,0.5913978494623656,TRUE,6.525467066050333,6.778995288458748e-11,0.99999999993221,1.3109499597872838,1.3109499597872838
"sentence_count__gte_p95__AND__char_entropy__quantile_(4.325,5.115]",sentence_count + char_entropy,"(sentence_count >= p95 (4)) AND (char_entropy in quantile bin (4.325, 5.115])",185,0.03775510204081633,108,77,0.5837837837837838,0.41621621621621624,0.2857142857142857,2.0432432432432437,0.5827027027027027,0.5837837837837838,TRUE,8.974317711022849,2.8511333186251083e-19,1.0,1.3105573287997463,1.3105573287997463
word_count__gte_p90__AND__repeated_token_count__gte_p90,word_count + repeated_token_count,(word_count >= p90 (36)) AND (repeated_token_count >= p90 (6)),376,0.07673469387755102,213,163,0.5664893617021277,0.43351063829787234,0.2857142857142857,1.982712765957447,0.6069148936170212,0.5664893617021277,TRUE,12.051761149662347,1.8984964956703627e-33,1.0,1.3001956091310798,1.3001956091310798
byte_length__gte_p90__AND__compression_ratio__lte_p10,byte_length + compression_ratio,(byte_length >= p90 (221)) AND (compression_ratio <= p10 (0.696058)),349,0.07122448979591836,198,151,0.5673352435530086,0.4326647564469914,0.2857142857142857,1.9856733524355301,0.6057306590257879,0.5673352435530086,TRUE,11.645971547927159,2.4056441017408753e-31,1.0,1.2946118331462273,1.2946118331462273
"token_entropy__quantile_(4.685,6.523]__AND__repeated_token_types__gte_p90",token_entropy + repeated_token_types,"(token_entropy in quantile bin (4.685, 6.523]) AND (repeated_token_types >= p90 (5))",283,0.057755102040816325,162,121,0.5724381625441696,0.4275618374558304,0.2857142857142857,2.0035335689045937,0.5985865724381625,0.5724381625441696,TRUE,10.677144441636154,1.302156359789453e-26,1.0,1.2945905386001837,1.2945905386001837
byte_length__gte_p90__AND__repeated_token_types__gte_p90,byte_length + repeated_token_types,(byte_length >= p90 (221)) AND (repeated_token_types >= p90 (5)),278,0.05673469387755102,159,119,0.5719424460431655,0.42805755395683454,0.2857142857142857,2.0017985611510793,0.5992805755395684,0.5719424460431655,TRUE,10.564107142216526,4.371083457128971e-26,1.0,1.2907266229201073,1.2907266229201073
char_length__gte_p90__AND__repeated_token_types__gte_p95,char_length + repeated_token_types,(char_length >= p90 (220)) AND (repeated_token_types >= p95 (6)),200,0.04081632653061224,115,85,0.575,0.425,0.2857142857142857,2.0125,0.595,0.575,TRUE,9.056075308874147,1.3522872273310123e-19,1.0,1.2779303014850936,1.2779303014850936
word_count__gte_p90__AND__repeated_token_types__gte_p90,word_count + repeated_token_types,(word_count >= p90 (36)) AND (repeated_token_types >= p90 (5)),324,0.06612244897959184,183,141,0.5648148148148148,0.4351851851851852,0.2857142857142857,1.9768518518518519,0.6092592592592593,0.5648148148148148,TRUE,11.1206764382588,9.951459507308159e-29,1.0,1.2749075278147923,1.2749075278147923
"word_count__quantile_(31.0,222.0]__AND__char_entropy__gte_p90",word_count + char_entropy,"(word_count in quantile bin (31.0, 222.0]) AND (char_entropy >= p90 (4.40987))",91,0.018571428571428572,53,38,0.5824175824175825,0.4175824175824176,0.2857142857142857,2.0384615384615388,0.5846153846153846,0.5824175824175825,TRUE,6.2652889920454715,3.721346038879072e-10,0.9999999996278653,1.272763260320664,1.272763260320664
"compression_ratio__quantile_(0.0837,0.735]__AND__char_entropy__quantile_(4.325,5.115]",compression_ratio + char_entropy,"(compression_ratio in quantile bin (0.0837, 0.735]) AND (char_entropy in quantile bin (4.325, 5.115])",126,0.025714285714285714,73,53,0.5793650793650794,0.42063492063492064,0.2857142857142857,2.027777777777778,0.5888888888888889,0.5793650793650794,TRUE,7.296498399156195,2.953533603202886e-13,0.9999999999997047,1.2719556088681931,1.2719556088681931
"char_entropy__quantile_(4.325,5.115]__AND__word_count__quantile_(25.0,31.0]",char_entropy + word_count,"(char_entropy in quantile bin (4.325, 5.115]) AND (word_count in quantile bin (25.0, 31.0])",188,0.03836734693877551,108,80,0.574468085106383,0.425531914893617,0.2857142857142857,2.0106382978723407,0.5957446808510638,0.574468085106383,TRUE,8.76404647627441,1.8836411749680512e-18,1.0,1.271701400374465,1.271701400374465
raw_token_count__gte_p90__AND__repeated_token_types__gte_p90,raw_token_count + repeated_token_types,(raw_token_count >= p90 (36)) AND (repeated_token_types >= p90 (5)),306,0.062448979591836734,173,133,0.565359477124183,0.434640522875817,0.2857142857142857,1.9787581699346406,0.6084967320261437,0.565359477124183,TRUE,10.828445352781253,2.5240417636876253e-27,1.0,1.271267170162453,1.271267170162453
"token_entropy__quantile_(4.685,6.523]__AND__raw_token_count__quantile_(24.4,30.2]",token_entropy + raw_token_count,"(token_entropy in quantile bin (4.685, 6.523]) AND (raw_token_count in quantile bin (24.4, 30.2])",226,0.046122448979591835,129,97,0.5707964601769911,0.42920353982300885,0.2857142857142857,1.9977876106194692,0.6008849557522123,0.5707964601769911,TRUE,9.486856301108187,2.381067590210619e-21,1.0,1.2684355111616228,1.2684355111616228
"token_entropy__gte_p90__AND__max_sentence_word_count__quantile_(26.0,219.0]",token_entropy + max_sentence_word_count,"(token_entropy >= p90 (4.875)) AND (max_sentence_word_count in quantile bin (26.0, 219.0])",307,0.0626530612244898,173,134,0.5635179153094463,0.4364820846905538,0.2857142857142857,1.972312703583062,0.6110749185667753,0.5635179153094463,TRUE,10.774698919590172,4.53262580538793e-27,1.0,1.26350744866168,1.26350744866168
"char_length__quantile_(188.0,1163.0]__AND__repeated_token_types__quantile_(3.0,39.0]",char_length + repeated_token_types,"(char_length in quantile bin (188.0, 1163.0]) AND (repeated_token_types in quantile bin (3.0, 39.0])",555,0.11326530612244898,302,253,0.5441441441441441,0.45585585585585586,0.2857142857142857,1.9045045045045046,0.6381981981981982,0.5441441441441441,TRUE,13.47681358869761,2.1415769518374769e-41,1.0,1.2606573111597479,1.2606573111597479
"byte_length__quantile_(188.0,1163.0]__AND__repeated_token_types__quantile_(3.0,39.0]",byte_length + repeated_token_types,"(byte_length in quantile bin (188.0, 1163.0]) AND (repeated_token_types in quantile bin (3.0, 39.0])",561,0.11448979591836735,305,256,0.5436720142602496,0.4563279857397504,0.2857142857142857,1.9028520499108736,0.6388591800356506,0.5436720142602496,TRUE,13.524711653560049,1.117810813542433e-41,1.0,1.2605714890265278,1.2605714890265278
byte_length__gte_p95__AND__compression_ratio__lte_p05,byte_length + compression_ratio,(byte_length >= p95 (255)) AND (compression_ratio <= p05 (0.663747)),155,0.03163265306122449,89,66,0.5741935483870968,0.4258064516129032,0.2857142857142857,2.009677419354839,0.5961290322580645,0.5741935483870968,TRUE,7.950207950211927,1.8619869724987905e-15,0.9999999999999981,1.259736511966009,1.259736511966009
char_length__gte_p95__AND__compression_ratio__lte_p05,char_length + compression_ratio,(char_length >= p95 (254)) AND (compression_ratio <= p05 (0.663747)),157,0.032040816326530615,90,67,0.5732484076433121,0.4267515923566879,0.2857142857142857,2.0063694267515926,0.597452229299363,0.5732484076433121,TRUE,7.975120548976086,1.5223216092821162e-15,0.9999999999999984,1.2563936581246664,1.2563936581246664
"char_entropy__gte_p90__AND__char_length__quantile_(149.0,188.0]",char_entropy + char_length,"(char_entropy >= p90 (4.40987)) AND (char_length in quantile bin (149.0, 188.0])",97,0.01979591836734694,56,41,0.5773195876288659,0.422680412371134,0.2857142857142857,2.020618556701031,0.5917525773195876,0.5773195876288659,TRUE,6.357396860772561,2.052013580464231e-10,0.9999999997947986,1.253649084145689,1.253649084145689
raw_token_count__gte_p90__AND__repeated_token_types__gte_p95,raw_token_count + repeated_token_types,(raw_token_count >= p90 (36)) AND (repeated_token_types >= p95 (6)),221,0.04510204081632653,125,96,0.5656108597285068,0.4343891402714932,0.2857142857142857,1.9796380090497738,0.6081447963800904,0.5656108597285068,TRUE,9.210681385419344,3.240612066234147e-20,1.0,1.2445225775680535,1.2445225775680535
byte_length__gte_p90__AND__repeated_token_types__gte_p95,byte_length + repeated_token_types,(byte_length >= p90 (221)) AND (repeated_token_types >= p95 (6)),203,0.041428571428571426,115,88,0.5665024630541872,0.43349753694581283,0.2857142857142857,1.9827586206896552,0.6068965517241379,0.5665024630541872,TRUE,8.855740394288581,8.31301529696094e-19,1.0,1.2425653907352354,1.2425653907352354
"token_entropy__quantile_(4.685,6.523]__AND__word_count__quantile_(25.0,31.0]",token_entropy + word_count,"(token_entropy in quantile bin (4.685, 6.523]) AND (word_count in quantile bin (25.0, 31.0])",262,0.053469387755102044,147,115,0.5610687022900763,0.4389312977099237,0.2857142857142857,1.9637404580152673,0.6145038167938931,0.5610687022900763,TRUE,9.865991397702615,5.845411012378666e-23,1.0,1.2381196131453782,1.2381196131453782
"char_entropy__gte_p90__AND__raw_token_count__quantile_(24.4,30.2]",char_entropy + raw_token_count,"(char_entropy >= p90 (4.40987)) AND (raw_token_count in quantile bin (24.4, 30.2])",103,0.021020408163265305,59,44,0.5728155339805825,0.42718446601941745,0.2857142857142857,2.004854368932039,0.5980582524271845,0.5728155339805825,TRUE,6.4498814619949725,1.11937669162795e-10,0.9999999998880623,1.2369552488990305,1.2369552488990305
"char_entropy__quantile_(4.325,5.115]__AND__raw_token_count__quantile_(24.4,30.2]",char_entropy + raw_token_count,"(char_entropy in quantile bin (4.325, 5.115]) AND (raw_token_count in quantile bin (24.4, 30.2])",213,0.04346938775510204,120,93,0.5633802816901409,0.43661971830985913,0.2857142857142857,1.9718309859154932,0.6112676056338028,0.5633802816901409,TRUE,8.970373773360999,2.9550991720159934e-19,1.0,1.2324165745671762,1.2324165745671762
word_count__gte_p95__AND__max_sentence_word_count__gte_p90,word_count + max_sentence_word_count,(word_count >= p95 (42)) AND (max_sentence_word_count >= p90 (30)),159,0.032448979591836735,90,69,0.5660377358490566,0.4339622641509434,0.2857142857142857,1.9811320754716981,0.6075471698113207,0.5660377358490566,TRUE,7.824489856178099,5.097196265711208e-15,0.9999999999999949,1.2266118377203623,1.2266118377203623
word_count__gte_p95__AND__long_sentence_count__gte_p90,word_count + long_sentence_count,(word_count >= p95 (42)) AND (long_sentence_count >= p90 (1)),159,0.032448979591836735,90,69,0.5660377358490566,0.4339622641509434,0.2857142857142857,1.9811320754716981,0.6075471698113207,0.5660377358490566,TRUE,7.824489856178099,5.097196265711208e-15,0.9999999999999949,1.2266118377203623,1.2266118377203623
word_count__gte_p95__AND__long_sentence_count__gte_p95,word_count + long_sentence_count,(word_count >= p95 (42)) AND (long_sentence_count >= p95 (1)),159,0.032448979591836735,90,69,0.5660377358490566,0.4339622641509434,0.2857142857142857,1.9811320754716981,0.6075471698113207,0.5660377358490566,TRUE,7.824489856178099,5.097196265711208e-15,0.9999999999999949,1.2266118377203623,1.2266118377203623
word_count__gte_p95__AND__long_sentence_count__gt_0,word_count + long_sentence_count,(word_count >= p95 (42)) AND (long_sentence_count > 0),159,0.032448979591836735,90,69,0.5660377358490566,0.4339622641509434,0.2857142857142857,1.9811320754716981,0.6075471698113207,0.5660377358490566,TRUE,7.824489856178099,5.097196265711208e-15,0.9999999999999949,1.2266118377203623,1.2266118377203623
"token_entropy__quantile_(4.685,6.523]__AND__compression_ratio__lte_p05",token_entropy + compression_ratio,"(token_entropy in quantile bin (4.685, 6.523]) AND (compression_ratio <= p05 (0.663747))",134,0.027346938775510202,76,58,0.5671641791044776,0.43283582089552236,0.2857142857142857,1.9850746268656716,0.6059701492537313,0.5671641791044776,TRUE,7.21193041414762,5.516416478097157e-13,0.9999999999994483,1.2234269084853648,1.2234269084853648
"char_entropy__quantile_(4.325,5.115]__AND__char_length__quantile_(149.0,188.0]",char_entropy + char_length,"(char_entropy in quantile bin (4.325, 5.115]) AND (char_length in quantile bin (149.0, 188.0])",207,0.04224489795918367,116,91,0.5603864734299517,0.4396135265700483,0.2857142857142857,1.9613526570048312,0.6154589371980677,0.5603864734299517,TRUE,8.747780947050776,2.1758912684565485e-18,1.0,1.217748416135049,1.217748416135049
raw_token_count__gte_p95__AND__max_sentence_word_count__gte_p90,raw_token_count + max_sentence_word_count,(raw_token_count >= p95 (41)) AND (max_sentence_word_count >= p90 (30)),156,0.03183673469387755,88,68,0.5641025641025641,0.4358974358974359,0.2857142857142857,1.9743589743589745,0.6102564102564102,0.5641025641025641,TRUE,7.696819189835866,1.3949506462522192e-14,0.999999999999986,1.2175239499220514,1.2175239499220514
raw_token_count__gte_p95__AND__long_sentence_count__gte_p90,raw_token_count + long_sentence_count,(raw_token_count >= p95 (41)) AND (long_sentence_count >= p90 (1)),156,0.03183673469387755,88,68,0.5641025641025641,0.4358974358974359,0.2857142857142857,1.9743589743589745,0.6102564102564102,0.5641025641025641,TRUE,7.696819189835866,1.3949506462522192e-14,0.999999999999986,1.2175239499220514,1.2175239499220514
raw_token_count__gte_p95__AND__long_sentence_count__gte_p95,raw_token_count + long_sentence_count,(raw_token_count >= p95 (41)) AND (long_sentence_count >= p95 (1)),156,0.03183673469387755,88,68,0.5641025641025641,0.4358974358974359,0.2857142857142857,1.9743589743589745,0.6102564102564102,0.5641025641025641,TRUE,7.696819189835866,1.3949506462522192e-14,0.999999999999986,1.2175239499220514,1.2175239499220514
raw_token_count__gte_p95__AND__long_sentence_count__gt_0,raw_token_count + long_sentence_count,(raw_token_count >= p95 (41)) AND (long_sentence_count > 0),156,0.03183673469387755,88,68,0.5641025641025641,0.4358974358974359,0.2857142857142857,1.9743589743589745,0.6102564102564102,0.5641025641025641,TRUE,7.696819189835866,1.3949506462522192e-14,0.999999999999986,1.2175239499220514,1.2175239499220514
word_count__gte_p90__AND__repeated_token_types__gte_p95,word_count + repeated_token_types,(word_count >= p90 (36)) AND (repeated_token_types >= p95 (6)),231,0.047142857142857146,129,102,0.5584415584415584,0.44155844155844154,0.2857142857142857,1.9545454545454546,0.6181818181818182,0.5584415584415584,TRUE,9.175560423805681,4.492315826534913e-20,1.0,1.216954934485648,1.216954934485648
raw_token_count__gte_p95__AND__compression_ratio__lte_p05,raw_token_count + compression_ratio,(raw_token_count >= p95 (41)) AND (compression_ratio <= p05 (0.663747)),142,0.028979591836734694,80,62,0.5633802816901409,0.43661971830985913,0.2857142857142857,1.9718309859154932,0.6112676056338028,0.5633802816901409,TRUE,7.324279515593,2.401856005931888e-13,0.9999999999997599,1.2101155047048657,1.2101155047048657
"word_count__quantile_(31.0,222.0]__AND__compression_ratio__lte_p10",word_count + compression_ratio,"(word_count in quantile bin (31.0, 222.0]) AND (compression_ratio <= p10 (0.696058))",414,0.08448979591836735,224,190,0.5410628019323671,0.45893719806763283,0.2857142857142857,1.893719806763285,0.642512077294686,0.5410628019323671,TRUE,11.500892634963868,1.3055816562004701e-30,1.0,1.1987788188130368,1.1987788188130368
"word_count__quantile_(31.0,222.0]__AND__repeated_token_types__quantile_(3.0,39.0]",word_count + repeated_token_types,"(word_count in quantile bin (31.0, 222.0]) AND (repeated_token_types in quantile bin (3.0, 39.0])",593,0.1210204081632653,313,280,0.5278246205733558,0.47217537942664417,0.2857142857142857,1.8473861720067453,0.6610455311973018,0.5278246205733558,TRUE,13.050847504026539,6.284438827107112e-39,1.0,1.1968807781343307,1.1968807781343307
word_count__gte_p95__AND__compression_ratio__lte_p05,word_count + compression_ratio,(word_count >= p95 (42)) AND (compression_ratio <= p05 (0.663747)),141,0.028775510204081634,79,62,0.5602836879432624,0.4397163120567376,0.2857142857142857,1.9609929078014185,0.6156028368794326,0.5602836879432624,TRUE,7.217050339497217,5.312731459709506e-13,0.9999999999994688,1.1968583396334773,1.1968583396334773
"char_length__gte_p90__AND__max_sentence_word_count__quantile_(26.0,219.0]",char_length + max_sentence_word_count,"(char_length >= p90 (220)) AND (max_sentence_word_count in quantile bin (26.0, 219.0])",314,0.06408163265306123,172,142,0.5477707006369427,0.45222929936305734,0.2857142857142857,1.9171974522292994,0.6331210191082802,0.5477707006369427,TRUE,10.279160787574796,8.748602828907773e-25,1.0,1.1967557695083946,1.1967557695083946
"byte_length__quantile_(188.0,1163.0]__AND__repeated_token_count__quantile_(4.0,204.0]",byte_length + repeated_token_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (repeated_token_count in quantile bin (4.0, 204.0])",577,0.11775510204081632,305,272,0.5285961871750433,0.4714038128249567,0.2857142857142857,1.8500866551126516,0.6599653379549394,0.5285961871750433,TRUE,12.914604203501641,3.7235375985559203e-38,1.0,1.1951179175393518,1.1951179175393518
"char_length__quantile_(188.0,1163.0]__AND__repeated_token_count__quantile_(4.0,204.0]",char_length + repeated_token_count,"(char_length in quantile bin (188.0, 1163.0]) AND (repeated_token_count in quantile bin (4.0, 204.0])",571,0.11653061224489795,302,269,0.5288966725043783,0.4711033274956217,0.2857142857142857,1.8511383537653243,0.6595446584938705,0.5288966725043783,TRUE,12.863175967543128,7.253401545540172e-38,1.0,1.1945137000001296,1.1945137000001296
"raw_token_count__quantile_(30.2,222.0]__AND__repeated_token_types__quantile_(3.0,39.0]",raw_token_count + repeated_token_types,"(raw_token_count in quantile bin (30.2, 222.0]) AND (repeated_token_types in quantile bin (3.0, 39.0])",601,0.1226530612244898,316,285,0.5257903494176372,0.47420965058236275,0.2857142857142857,1.8402662229617304,0.6638935108153078,0.5257903494176372,TRUE,13.02819162578865,8.458872877552487e-39,1.0,1.1899450277961547,1.1899450277961547
"raw_token_count__quantile_(30.2,222.0]__AND__compression_ratio__lte_p10",raw_token_count + compression_ratio,"(raw_token_count in quantile bin (30.2, 222.0]) AND (compression_ratio <= p10 (0.696058))",420,0.08571428571428572,226,194,0.5380952380952381,0.46190476190476193,0.2857142857142857,1.8833333333333333,0.6466666666666667,0.5380952380952381,TRUE,11.44930856718722,2.370285738523508e-30,1.0,1.1873604848803374,1.1873604848803374
"raw_token_count__quantile_(30.2,222.0]__AND__char_entropy__gte_p90",raw_token_count + char_entropy,"(raw_token_count in quantile bin (30.2, 222.0]) AND (char_entropy >= p90 (4.40987))",89,0.018163265306122448,50,39,0.5617977528089888,0.43820224719101125,0.2857142857142857,1.9662921348314608,0.6134831460674157,0.5617977528089888,TRUE,5.765453099124323,8.143874809511798e-09,0.9999999918561252,1.186899791259648,1.186899791259648
